SEG_KM_SUM,BP_SUM,LAST_TO_END,AVG_INTERVAL,MEMBERSHIP_DAYS,AVG_KM_PER_FLIGHT,avg_discount
2.3870221104848013,2.73830887392259,-0.9189953216424142,-1.5672271810369223,1.865993483068214,-0.36978898775801605,3.6773973647577325
2.3517378324553113,2.742399627754172,-0.8850311623659589,-1.1419559268030992,0.4707411394042169,0.21191277764464617,3.9246075725054435
2.9950278233127228,2.7596359708835,-0.9133346284296716,-1.9909050778219737,2.1016780005790245,-0.27522413261313455,0.2883685398847664
2.8509614985288514,2.8228972008292397,-0.8510670030895037,-0.6782120774880736,-0.6711503479356592,2.747158907945667,0.9075073421210477
2.8940733949418527,2.878295944373099,-0.5793537288778617,-0.7084094216796284,-0.7006109126245105,3.181868461281517,0.6784574994484596
2.914169472681742,2.7444218484821152,-0.896352548791444,-1.968591087516375,1.933163570558795,-0.3288405856271705,0.5799900504541953
3.0657032023973314,2.660414396851054,-0.68690689991997,-0.6612828530240153,-0.3164451490818896,4.333739427053648,-0.045153081135129225
2.3346475749015023,2.79412075768898,-0.7718172981111081,-1.105466568826127,1.3922676028714853,0.27680014024908395,3.9181393571666816
2.8017055425716033,2.9005653314477025,-0.8567276963022462,-0.26256008474418263,1.1754378467615398,5.210703089556994,1.0795680313356986
3.019186783057662,2.586909438277401,-0.7831386845365932,-0.010122283590733819,-0.985789178812591,9.250516828287314,0.12391086401296597
2.7753175596820747,2.823205618763317,-0.9189953216424142,-1.5115678333472784,2.2560513595486054,0.1794928460037552,1.197018322585628
2.4972149340887166,2.763237890587265,-0.8114421506003059,-1.4178750046491464,2.257229782136159,0.055448650306163014,2.7547695521753996
2.853784018909785,2.786091276644963,-0.9246560148551567,-1.9123533457306325,0.6451476823622165,-0.29379220910080067,0.7926306973689146
2.7323644153350584,2.662275140876299,-0.9133346284296716,-1.595056213613177,-0.08783116709640358,0.04744551882927683,1.3748796109853723
2.3355582788080715,2.7481239079646405,-0.8737097759404738,-1.498585417699822,1.9661594030103084,-0.334929321383408,3.792545173850343
2.8190029695298233,2.7958220103401152,-0.9246560148551567,-1.66657883681803,2.247802401435727,0.010917535511984789,0.9225930558032643
3.0349527910295566,2.6493121537168864,-0.7831386845365932,-0.8392343908501328,2.1252464523301056,2.9128422740533866,0.0008597721306389561
2.298048846253171,2.718943792560853,-0.8737097759404738,-1.0607827209641543,0.745313602304311,0.2511101730643631,4.051347919261167
2.495729366378383,2.7900257763457152,-0.8793704691532164,-1.2930380068985234,1.7858607471145385,0.18923778466874225,2.673192985940164
2.747128407039333,2.9344895187414104,-0.9189953216424142,-0.7767393200746628,2.0804663940030514,2.471844826811941,1.2281428961759657
2.735468701704696,2.8097506909894148,-0.9020132420041865,-1.4910717010938612,1.5171803971522149,0.15797817393429622,1.2783868478180342
2.3959057011233202,2.735750006073126,-0.8001207641748208,-1.3089159324074966,-0.7430341257764563,0.04559347372206667,3.275860082524443
2.7084324194267175,2.8847310305504474,-0.8057814573875633,-0.47935101759885096,-1.2167600059731851,5.667817938462233,1.3996580333428292
2.331433203539914,2.7478401717978636,-0.9133346284296716,-1.278879461123313,1.1660104660611075,-0.061162145417501285,3.712391132934569
2.356860626041743,2.673114010791468,-0.9246560148551567,-1.1339974957779655,1.657412685071147,0.3457604354034675,3.4880172076842157
2.9450090757749225,2.609711933490293,-0.7208710591964252,-0.5324372451035382,-0.4554990144132677,4.479173503485147,0.2733527810702482
3.0938810507154835,2.6914104326407204,-0.9303167080678992,-2.2157562358095464,2.250159246610835,-0.46958371032143587,-0.3118583341661354
2.957604104277396,2.557656352889628,-0.9020132420041865,-2.0006110594746103,-1.0081792079761178,1.0605770631024956,0.18107264605266335
2.697216696716086,2.915408343520633,-0.6019965017288319,0.0037364841322113885,-0.91861909132201,7.597078509650427,1.3503695422817437
3.10974467129042,2.499958055116932,-0.8737097759404738,-0.3123438429451609,0.14785335041440675,6.324655759353031,-0.4065287629917703
2.9153653206580405,2.635128704878095,-0.8397456166640186,-1.5835197843623807,-0.27048666816728156,0.32183510790372816,0.311217526239635
2.2827242107651697,2.751708016169478,-0.8906918555787015,-1.1444236116815507,0.7205667279656759,0.08295015205928423,3.8671575779723217
2.6633765153116498,2.635662365298816,-0.8680490827277313,-1.679463860905765,0.11839278572555546,-0.207598913316964,1.4799162927349705
2.7742760332272653,2.7492837136560873,-0.8454063098767611,-0.6783610633198667,-1.3027848548646308,5.722429778273052,0.925694408719332
2.66901345958712,2.677651720196352,-0.8001207641748208,-1.6460296158254304,1.5713878361797011,-0.12431777032050473,1.4355641425983345
2.280014161789811,2.7309783800043665,-0.896352548791444,-1.5153037425283227,0.81484053497,-0.414104630004735,3.858684199817478
2.867396208969248,2.7968424375422796,-0.8114421506003059,-1.7475001161102768,2.257229782136159,-0.047356747872246294,0.48046628518839307
2.273400665396461,2.683996685909679,-0.9133346284296716,-1.2512832848372517,2.254872936961051,-0.09287761249273975,3.876546983443681
3.0678657273832535,2.5728803069576127,-0.9189953216424142,-1.7702511338921583,2.1052132683416866,0.16296176428843234,-0.31870769869077953
2.257002628745349,2.7418479115586467,-0.9303167080678992,-0.5456687655619386,0.2103097475547715,1.2762069313919469,3.943154557567245
2.57566644465766,2.6378375838125976,-0.9076739352169291,-1.4686113459401833,1.8365329183793628,0.007326144863503785,1.8630851465832723
2.8242164602660984,2.643571474459668,-0.8397456166640186,-1.7869113900398679,-0.9433659656606451,-0.11383362116697461,0.6247303374560198
3.050864704433133,2.266727795002543,-0.834084923451276,-0.21559771345331039,0.3882515582754333,7.836867396815612,-0.27994767174918805
2.8836433497457405,2.6401093585770172,-0.7944600709620783,-1.8580963659874177,0.3092972449093118,-0.1655008203812607,0.32767198855211954
2.469806301677328,2.6643231762217727,-0.9303167080678992,-0.916253372075428,1.659769530246255,0.8478964121892948,2.356877903404862
2.633962129777259,2.8650762881533716,-0.17178381756039884,-0.2415078372516063,1.202541566275283,4.8420606015637055,1.4353422823861501
2.6288122623383754,2.860741755346357,0.10559014986398561,-0.5523503919824397,-0.11139961884748462,3.962340356902342,1.4609011052758099
2.35636365524622,2.6431439693788183,-0.8510670030895037,-1.4865651171964602,0.06654219187317718,-0.2721633745648668,3.0472062399475477
2.3719530282454633,2.656038548219247,-0.9020132420041865,-1.4938171271110527,1.360450193007526,-0.28365032935513573,2.924395037939974
2.926811015678381,2.721404838083278,-0.8680490827277313,-1.5948824031203002,-0.19742446773893038,0.3210694029418956,0.07340364472147967
2.686693278165403,2.8196940718393027,-0.04724856688006296,-0.1839278978127392,-0.1950676225638223,5.933239778875833,1.1179201685309317
2.2719302931156853,2.672321581554244,-0.8850311623659589,-0.8090067214608052,1.4794708743504852,0.7536975309819471,3.586936446673446
2.33425407583471,2.6711913352493735,-0.8737097759404738,-1.695657935789049,0.7747741669931623,-0.5377942859835594,3.1465075538646885
2.7919327684675252,2.7654161574866016,-0.8737097759404738,-1.5999933724534385,2.257229782136159,0.11442630080837786,0.6226720448548164
2.909517569792973,2.598942864214054,-0.896352548791444,-1.877436416753644,2.1877028494704702,-0.1860730652440394,0.12717181820124804
2.2387638404118406,2.619326840058703,-0.8057814573875633,-1.454101318681147,1.3085995991551476,-0.35184008307459996,3.80994585047702
2.789874192165254,2.6503983843822825,-0.9020132420041865,-1.4508129864492298,2.2419102884979565,0.32446398306322327,0.6226381827728112
2.8395122826507944,2.6160760382842048,-0.8623883895149888,-1.8175411619106128,1.4146576320350124,-0.1748388534982736,0.39425852713989384
2.208583769386219,2.6394982923720116,-0.8510670030895037,-1.1844673521304647,-0.39068577209779487,-0.042016623363510086,3.9991566859869954
2.694360987358254,2.709610551614186,-0.8906918555787015,-1.740941064326795,1.543105694078404,-0.26337957994758154,1.0203341597924787
